Flight Number,Aircraft Registration Number,Departure Airport Code,Arrival Airport Code,Dom Intl Flag,Total Cargo Weight Leg (Kgs),Total Mail Weight Leg (Kgs)
AI0668,VTEXM,TRV,BOM,D,42.0,35.0
AI0668,VTEXP,TRV,BOM,D,4.0,13.0
AI0668,VTEXQ,TRV,BOM,D,33.0,84.0
AI0668,VTEXS,TRV,BOM,D,4.0,21.0
AI0668,VTEXU,TRV,BOM,D,29.0,106.0
AI0668,VTPPD,TRV,BOM,D,1.0,20.0
AI0668,VTPPH,TRV,BOM,D,17.0,38.0
AI0668,VTSCJ,TRV,BOM,D,21.0,12.0
AI0668,VTSCL,TRV,BOM,D,27.0,12.0
AI0669,VTCID,BOM,BBI,D,2665.0,870.0
AI0669,VTCIF,BOM,BBI,D,1027.0,544.0
AI0669,VTCIG,BOM,BBI,D,0.0,165.0
AI0669,VTCIN,BOM,BBI,D,536.0,463.0
AI0669,VTCIP,BOM,BBI,D,2479.0,276.0
AI0669,VTCIQ,BOM,BBI,D,1961.0,491.0
AI0669,VTEDE,BOM,BBI,D,1047.0,462.0
AI0669,VTEXG,BOM,BBI,D,3471.0,563.0
AI0669,VTEXH,BOM,BBI,D,914.0,300.0
AI0669,VTEXI,BOM,BBI,D,1057.0,517.0
AI0669,VTEXJ,BOM,BBI,D,1164.0,512.0
AI0669,VTEXK,BOM,BBI,D,1349.0,366.0
AI0669,VTEXN,BOM,BBI,D,481.0,0.0
AI0669,VTEXP,BOM,BBI,D,978.0,35.0
AI0669,VTEXR,BOM,BBI,D,3915.0,1473.0
AI0669,VTEXS,BOM,BBI,D,1504.0,342.0
AI0669,VTEXT,BOM,BBI,D,0.0,0.0
AI0669,VTEXV,BOM,BBI,D,4516.0,2289.0
AI0669,VTSCN,BOM,BBI,D,0.0,0.0
AI0670,VTCID,BBI,BOM,D,325.0,0.0
AI0670,VTCIF,BBI,BOM,D,0.0,0.0
AI0670,VTCIN,BBI,BOM,D,40.0,0.0
AI0670,VTCIP,BBI,BOM,D,0.0,0.0
AI0670,VTCIQ,BBI,BOM,D,0.0,0.0
AI0670,VTEDE,BBI,BOM,D,0.0,0.0
AI0670,VTEXG,BBI,BOM,D,8.0,0.0
AI0670,VTEXH,BBI,BOM,D,0.0,0.0
AI0670,VTEXI,BBI,BOM,D,86.0,0.0
AI0670,VTEXJ,BBI,BOM,D,3.0,0.0
AI0670,VTEXK,BBI,BOM,D,0.0,0.0
AI0670,VTEXP,BBI,BOM,D,0.0,0.0
AI0670,VTEXR,BBI,BOM,D,154.0,0.0
AI0670,VTEXT,BBI,BOM,D,0.0,0.0
AI0670,VTEXV,BBI,BOM,D,82.0,0.0
AI0670,VTSCN,BBI,BOM,D,0.0,0.0
AI0671,VTCID,BOM,MAA,D,996.0,324.0
AI0671,VTCID,MAA,IXM,D,69.0,382.0
AI0671,VTCIE,BOM,MAA,D,2457.0,337.0
AI0671,VTCIE,MAA,IXM,D,367.0,426.0
AI0671,VTCIG,BOM,MAA,D,210.0,153.0
AI0671,VTCIM,BOM,MAA,D,1925.0,559.0
AI0671,VTCIM,MAA,IXM,D,0.0,552.0
AI0671,VTCIN,BOM,MAA,D,1497.0,369.0
AI0671,VTCIN,MAA,IXM,D,105.0,408.0
AI0671,VTCIP,BOM,MAA,D,407.0,606.0
AI0671,VTCIP,MAA,IXM,D,407.0,528.0
AI0671,VTEXJ,BOM,MAA,D,3256.0,498.0
AI0671,VTEXJ,MAA,IXM,D,329.0,501.0
AI0671,VTEXK,BOM,MAA,D,3848.0,215.0
AI0671,VTEXK,MAA,IXM,D,933.0,366.0
AI0671,VTEXL,BOM,MAA,D,3315.0,539.0
AI0671,VTEXL,MAA,IXM,D,277.0,552.0
AI0671,VTEXM,BOM,MAA,D,2973.0,485.0
AI0671,VTEXM,MAA,IXM,D,182.0,647.0
AI0671,VTEXN,BOM,MAA,D,1008.0,308.0
AI0671,VTEXN,MAA,IXM,D,129.0,182.0
AI0671,VTEXO,BOM,MAA,D,3613.0,1055.0
AI0671,VTEXO,MAA,IXM,D,617.0,906.0
AI0671,VTEXP,BOM,MAA,D,1310.0,218.0
AI0671,VTEXP,MAA,IXM,D,221.0,248.0
AI0671,VTEXQ,BOM,MAA,D,3006.0,507.0
AI0671,VTEXQ,MAA,IXM,D,379.0,410.0
AI0672,VTCID,IXM,MAA,D,0.0,80.0
AI0672,VTCID,MAA,BOM,D,0.0,550.0
AI0672,VTCIE,IXM,MAA,D,197.0,261.0
AI0672,VTCIE,MAA,BOM,D,850.0,613.0
AI0672,VTCIG,IXM,MAA,D,0.0,2.0
AI0672,VTCIG,MAA,BOM,D,565.0,38.0
AI0672,VTCIM,IXM,MAA,D,442.0,304.0
AI0672,VTCIM,MAA,BOM,D,1106.0,659.0
AI0672,VTCIN,IXM,MAA,D,122.0,140.0
AI0672,VTCIN,MAA,BOM,D,319.0,389.0
AI0672,VTCIP,IXM,MAA,D,92.0,135.0
AI0672,VTCIP,MAA,BOM,D,1531.0,378.0
AI0672,VTCIQ,IXM,MAA,D,0.0,117.0
AI0672,VTCIQ,MAA,BOM,D,53.0,356.0
AI0672,VTEXJ,IXM,MAA,D,703.0,379.0
AI0672,VTEXJ,MAA,BOM,D,837.0,1533.0
AI0672,VTEXK,IXM,MAA,D,308.0,290.0
AI0672,VTEXK,MAA,BOM,D,1214.0,470.0
AI0672,VTEXL,IXM,MAA,D,417.0,288.0
AI0672,VTEXL,MAA,BOM,D,3151.0,1367.0
AI0672,VTEXM,IXM,MAA,D,351.0,296.0
AI0672,VTEXM,MAA,BOM,D,620.0,733.0
AI0672,VTEXN,IXM,MAA,D,355.0,236.0
AI0672,VTEXN,MAA,BOM,D,319.0,754.0
AI0672,VTEXO,IXM,MAA,D,0.0,271.0
AI0672,VTEXO,MAA,BOM,D,1027.0,963.0
AI0672,VTEXP,IXM,MAA,D,83.0,147.0
AI0672,VTEXP,MAA,BOM,D,1396.0,562.0
AI0672,VTEXQ,IXM,MAA,D,0.0,247.0
AI0672,VTEXQ,MAA,BOM,D,1364.0,925.0
AI0675,VTCID,BOM,CCU,D,2499.0,399.0
AI0675,VTCIG,BOM,CCU,D,3062.0,117.0
AI0675,VTCIN,BOM,CCU,D,536.0,19.0
AI0675,VTCIP,BOM,CCU,D,1798.0,157.0
AI0675,VTCIQ,BOM,CCU,D,2121.0,151.0
AI0675,VTEXI,BOM,CCU,D,1.0,9.0
AI0675,VTEXJ,BOM,CCU,D,2390.0,147.0
AI0675,VTEXK,BOM,CCU,D,1120.0,493.0
AI0675,VTEXL,BOM,CCU,D,1002.0,21.0
AI0675,VTEXO,BOM,CCU,D,1129.0,155.0
AI0675,VTEXQ,BOM,CCU,D,3380.0,96.0
AI0675,VTEXR,BOM,CCU,D,2971.0,105.0
AI0675,VTEXU,BOM,CCU,D,3054.0,31.0
AI0675,VTPPD,BOM,CCU,D,1373.0,167.0
AI0675,VTPPH,BOM,CCU,D,52.0,86.0
AI0675,VTSCP,BOM,CCU,D,0.0,0.0
AI0676,VTCID,CCU,BOM,D,8152.0,8.0
AI0676,VTCIG,CCU,BOM,D,8713.0,81.0
AI0676,VTCIN,CCU,BOM,D,3382.0,0.0
AI0676,VTCIP,CCU,BOM,D,1938.0,1.0
AI0676,VTCIQ,CCU,BOM,D,1915.0,3.0
AI0676,VTEXI,CCU,BOM,D,2767.0,0.0
AI0676,VTEXJ,CCU,BOM,D,939.0,2.0
AI0676,VTEXK,CCU,BOM,D,3254.0,67.0
AI0676,VTEXL,CCU,BOM,D,2029.0,125.0
AI0676,VTEXO,CCU,BOM,D,2403.0,124.0
AI0676,VTEXQ,CCU,BOM,D,4553.0,190.0
AI0676,VTEXR,CCU,BOM,D,4194.0,309.0
AI0676,VTEXS,CCU,BOM,D,3822.0,139.0
AI0676,VTEXU,CCU,BOM,D,6684.0,219.0
AI0676,VTPPD,CCU,BOM,D,0.0,4.0
AI0676,VTPPH,CCU,BOM,D,1273.0,0.0
AI0676,VTSCN,CCU,BOM,D,0.0,0.0
AI0677,VTCIH,BOM,DEL,D,1055.0,1313.0
AI0677,VTCIN,BOM,DEL,D,1345.0,938.0
AI0677,VTCIO,BOM,DEL,D,0.0,721.0
AI0677,VTCIP,BOM,DEL,D,115.0,995.0
AI0677,VTCIQ,BOM,DEL,D,0.0,19.0
AI0677,VTEXF,BOM,DEL,D,33.0,1995.0
AI0677,VTEXH,BOM,DEL,D,195.0,685.0
AI0677,VTEXI,BOM,DEL,D,1967.0,886.0
AI0677,VTEXK,BOM,DEL,D,0.0,897.0
AI0677,VTEXL,BOM,DEL,D,0.0,39.0
AI0677,VTEXM,BOM,DEL,D,390.0,90.0
AI0677,VTEXN,BOM,DEL,D,211.0,2332.0
AI0677,VTEXO,BOM,DEL,D,1223.0,1445.0
AI0677,VTEXR,BOM,DEL,D,0.0,561.0
AI0677,VTEXT,BOM,DEL,D,0.0,1009.0
AI0677,VTEXU,BOM,DEL,D,124.0,1110.0
AI0677,VTPPD,BOM,DEL,D,2.0,208.0
AI0677,VTPPH,BOM,DEL,D,0.0,0.0
AI0677,VTPPV,BOM,DEL,D,0.0,1459.0
AI0678,VTCID,DEL,BOM,D,1715.0,0.0
AI0678,VTCIF,DEL,BOM,D,2517.0,0.0
AI0678,VTCIG,DEL,BOM,D,0.0,0.0
AI0678,VTCIN,DEL,BOM,D,3432.0,0.0
AI0678,VTCIP,DEL,BOM,D,2034.0,0.0
AI0678,VTCIQ,DEL,BOM,D,1872.0,0.0
AI0678,VTEXG,DEL,BOM,D,2948.0,0.0
AI0678,VTEXH,DEL,BOM,D,2039.0,0.0
AI0678,VTEXI,DEL,BOM,D,1734.0,0.0
AI0678,VTEXJ,DEL,BOM,D,3800.0,0.0
AI0678,VTEXK,DEL,BOM,D,1800.0,0.0
AI0678,VTEXN,DEL,BOM,D,98.0,0.0
AI0678,VTEXQ,DEL,BOM,D,0.0,0.0
AI0678,VTEXR,DEL,BOM,D,5866.0,0.0
AI0678,VTEXS,DEL,BOM,D,4400.0,0.0
AI0678,VTEXT,DEL,BOM,D,0.0,0.0
AI0678,VTEXV,DEL,BOM,D,4899.0,0.0
AI0678,VTPPE,DEL,BOM,D,3476.0,0.0
AI0678,VTPPK,DEL,BOM,D,3016.0,0.0
AI0678,VTPPT,DEL,BOM,D,2162.0,0.0
AI0679,VTCIE,BOM,IXE,D,5.0,38.0
AI0679,VTCIG,BOM,IXE,D,121.0,68.0
AI0679,VTCIM,BOM,IXE,D,0.0,0.0
AI0679,VTCIO,BOM,IXE,D,87.0,189.0
AI0679,VTCIP,BOM,IXE,D,74.0,76.0
AI0679,VTCIQ,BOM,IXE,D,108.0,72.0
AI0679,VTEXF,BOM,IXE,D,151.0,0.0
AI0679,VTEXG,BOM,IXE,D,300.0,100.0
AI0679,VTEXI,BOM,IXE,D,1274.0,144.0
AI0679,VTEXK,BOM,IXE,D,192.0,66.0
AI0679,VTEXM,BOM,IXE,D,285.0,131.0
AI0679,VTEXN,BOM,IXE,D,11.0,94.0
AI0679,VTEXQ,BOM,IXE,D,102.0,47.0
AI0679,VTEXT,BOM,IXE,D,889.0,68.0
AI0679,VTPPD,BOM,IXE,D,0.0,0.0
AI0679,VTPPH,BOM,IXE,D,66.0,147.0
AI0679,VTPPJ,BOM,IXE,D,1822.0,131.0
AI0679,VTPPM,BOM,IXE,D,50.0,32.0
AI0679,VTPPO,BOM,IXE,D,118.0,73.0
AI0679,VTPPV,BOM,IXE,D,672.0,33.0
AI0679,VTSCI,BOM,IXE,D,100.0,88.0
AI0680,VTCIE,IXE,BOM,D,0.0,0.0
AI0680,VTCIG,IXE,BOM,D,0.0,0.0
AI0680,VTCIH,IXE,BOM,D,0.0,0.0
AI0680,VTCIM,IXE,BOM,D,0.0,0.0
AI0680,VTCIO,IXE,BOM,D,0.0,0.0
AI0680,VTCIP,IXE,BOM,D,38.0,0.0
AI0680,VTCIQ,IXE,BOM,D,0.0,0.0
AI0680,VTEXF,IXE,BOM,D,0.0,0.0
AI0680,VTEXG,IXE,BOM,D,0.0,0.0
AI0680,VTEXI,IXE,BOM,D,0.0,0.0
AI0680,VTEXK,IXE,BOM,D,28.0,0.0
AI0680,VTEXM,IXE,BOM,D,0.0,0.0
AI0680,VTEXN,IXE,BOM,D,0.0,0.0
AI0680,VTEXQ,IXE,BOM,D,0.0,0.0
AI0680,VTEXR,IXE,BOM,D,0.0,0.0
AI0680,VTEXT,IXE,BOM,D,0.0,0.0
AI0680,VTPPD,IXE,BOM,D,0.0,0.0
AI0680,VTPPH,IXE,BOM,D,33.0,0.0
AI0680,VTPPJ,IXE,BOM,D,0.0,0.0
AI0680,VTPPM,IXE,BOM,D,0.0,0.0
AI0680,VTPPO,IXE,BOM,D,0.0,0.0
AI0680,VTPPV,IXE,BOM,D,0.0,0.0
AI0680,VTSCI,IXE,BOM,D,0.0,0.0
AI0681,VTCID,BOM,COK,D,406.0,125.0
AI0681,VTCIE,BOM,COK,D,22.0,83.0
AI0681,VTCIG,BOM,COK,D,84.0,34.0
AI0681,VTCIH,BOM,COK,D,8.0,174.0
AI0681,VTCIM,BOM,COK,D,175.0,139.0
AI0681,VTCIN,BOM,COK,D,301.0,1616.0
AI0681,VTCIP,BOM,COK,D,35.0,361.0
AI0681,VTCIQ,BOM,COK,D,93.0,141.0
AI0681,VTEXH,BOM,COK,D,430.0,1710.0
AI0681,VTEXI,BOM,COK,D,85.0,59.0
AI0681,VTEXJ,BOM,COK,D,2.0,138.0
AI0681,VTEXK,BOM,COK,D,1140.0,137.0
AI0681,VTEXL,BOM,COK,D,83.0,72.0
AI0681,VTEXM,BOM,COK,D,340.0,334.0
AI0681,VTEXN,BOM,COK,D,822.0,72.0
AI0681,VTEXO,BOM,COK,D,94.0,336.0
AI0681,VTEXP,BOM,COK,D,1336.0,242.0
AI0681,VTEXS,BOM,COK,D,47.0,0.0
AI0681,VTPPJ,BOM,COK,D,13.0,169.0
AI0681,VTPPM,BOM,COK,D,64.0,106.0
AI0681,VTSCA,BOM,COK,D,0.0,97.0
AI0682,VTCIP,COK,BOM,D,17.0,0.0
AI0682,VTSCF,COK,BOM,D,264.0,0.0
AI0682,VTSCH,COK,BOM,D,289.0,0.0
AI0682,VTSCJ,COK,BOM,D,0.0,0.0
AI0682,VTSCK,COK,BOM,D,434.0,0.0
AI0682,VTSCL,COK,BOM,D,55.0,0.0
AI0682,VTSCM,COK,BOM,D,673.0,0.0
AI0682,VTSCN,COK,BOM,D,95.0,0.0
AI0682,VTSCO,COK,BOM,D,40.0,0.0
AI0682,VTSCP,COK,BOM,D,59.0,0.0
AI0682,VTSCS,COK,BOM,D,127.0,0.0
AI0682,VTSCV,COK,BOM,D,44.0,0.0
AI0683,VTCID,BOM,GOI,D,1113.0,14.0
AI0683,VTCIE,BOM,GOI,D,0.0,11.0
AI0683,VTCIM,BOM,GOI,D,238.0,43.0
AI0683,VTCIO,BOM,GOI,D,195.0,15.0
AI0683,VTCIQ,BOM,GOI,D,383.0,36.0
AI0683,VTEXG,BOM,GOI,D,736.0,21.0
AI0683,VTEXH,BOM,GOI,D,246.0,18.0
AI0683,VTEXI,BOM,GOI,D,0.0,0.0
AI0683,VTEXJ,BOM,GOI,D,96.0,263.0
AI0683,VTEXM,BOM,GOI,D,111.0,7.0
AI0683,VTEXN,BOM,GOI,D,104.0,28.0
AI0683,VTEXP,BOM,GOI,D,0.0,5.0
AI0683,VTEXQ,BOM,GOI,D,1071.0,88.0
AI0683,VTEXS,BOM,GOI,D,537.0,2.0
AI0683,VTEXV,BOM,GOI,D,2170.0,37.0
AI0683,VTPPH,BOM,GOI,D,0.0,11.0
AI0683,VTSCK,BOM,GOI,D,97.0,19.0
AI0684,VTCID,GOI,BOM,D,20.0,0.0
AI0684,VTCIE,GOI,BOM,D,0.0,0.0
AI0684,VTCIF,GOI,BOM,D,23.0,173.0
AI0684,VTCIM,GOI,BOM,D,958.0,174.0
AI0684,VTCIN,GOI,BOM,D,0.0,0.0
AI0684,VTEXH,GOI,BOM,D,11.0,0.0
AI0684,VTEXI,GOI,BOM,D,4.0,200.0
AI0684,VTEXJ,GOI,BOM,D,567.0,222.0
AI0684,VTEXK,GOI,BOM,D,17.0,238.0
AI0684,VTEXL,GOI,BOM,D,0.0,195.0
AI0684,VTEXO,GOI,BOM,D,17.0,145.0
AI0684,VTEXQ,GOI,BOM,D,185.0,240.0
AI0684,VTEXS,GOI,BOM,D,365.0,427.0
AI0684,VTEXV,GOI,BOM,D,149.0,0.0
AI0684,VTPPF,GOI,BOM,D,0.0,0.0
AI0684,VTPPM,GOI,BOM,D,0.0,0.0
AI0687,VTCIQ,BOM,DEL,D,333.0,0.0
AI0687,VTEXJ,BOM,DEL,D,88.0,0.0
AI0687,VTEXP,BOM,DEL,D,0.0,0.0
AI0687,VTEXS,BOM,DEL,D,53.0,0.0
AI0695,VTCIH,BOM,VNS,D,0.0,0.0
AI0695,VTEXJ,BOM,VNS,D,0.0,54.0
AI0695,VTEXR,BOM,VNS,D,100.0,16.0
AI0695,VTPPJ,BOM,VNS,D,18.0,29.0
AI0695,VTSCA,BOM,VNS,D,0.0,89.0
AI0695,VTSCF,BOM,VNS,D,180.0,337.0
AI0695,VTSCJ,BOM,VNS,D,124.0,188.0
AI0695,VTSCK,BOM,VNS,D,100.0,0.0
AI0695,VTSCM,BOM,VNS,D,236.0,184.0
AI0695,VTSCO,BOM,VNS,D,5.0,25.0
AI0695,VTSCV,BOM,VNS,D,1060.0,283.0
AI0696,VTCIH,VNS,BOM,D,0.0,39.0
AI0696,VTEXJ,VNS,BOM,D,0.0,46.0
AI0696,VTEXR,VNS,BOM,D,0.0,58.0
AI0696,VTPPJ,VNS,BOM,D,0.0,35.0
AI0696,VTSCA,VNS,BOM,D,0.0,20.0
AI0696,VTSCF,VNS,BOM,D,75.0,156.0
AI0696,VTSCJ,VNS,BOM,D,75.0,157.0
AI0696,VTSCK,VNS,BOM,D,0.0,45.0
AI0696,VTSCM,VNS,BOM,D,0.0,101.0
AI0696,VTSCO,VNS,BOM,D,0.0,50.0
AI0696,VTSCV,VNS,BOM,D,0.0,235.0
AI0701,VTALJ,CCU,DEL,D,7577.0,52.0
AI0701,VTALP,CCU,DEL,D,5938.0,0.0
AI0701,VTALQ,CCU,DEL,D,5821.0,0.0
AI0701,VTANA,CCU,DEL,D,9689.0,80.0
AI0701,VTANC,CCU,DEL,D,1827.0,228.0
AI0701,VTANE,CCU,DEL,D,6999.0,94.0
AI0701,VTANG,CCU,DEL,D,4276.0,32.0
AI0701,VTANL,CCU,DEL,D,15099.0,38.0
AI0701,VTANN,CCU,DEL,D,11429.0,24.0
AI0701,VTANQ,CCU,DEL,D,3729.0,110.0
AI0701,VTANR,CCU,DEL,D,831.0,41.0
AI0701,VTANS,CCU,DEL,D,3894.0,12.0
AI0701,VTANT,CCU,DEL,D,6127.0,45.0
AI0701,VTNAA,CCU,DEL,D,1353.0,148.0
AI0705,VTSCA,CCU,DIB,D,0.0,0.0
AI0705,VTSCH,CCU,DIB,D,1175.0,0.0
AI0705,VTSCI,CCU,DIB,D,1021.0,0.0
AI0705,VTSCJ,CCU,DIB,D,731.0,270.0
AI0705,VTSCK,CCU,DIB,D,834.0,65.0
AI0705,VTSCL,CCU,DIB,D,2263.0,36.0
AI0705,VTSCM,CCU,DIB,D,1339.0,0.0
AI0705,VTSCN,CCU,DIB,D,2934.0,93.0
AI0705,VTSCP,CCU,DIB,D,299.0,0.0
AI0706,VTSCA,DIB,CCU,D,0.0,0.0
AI0706,VTSCH,DIB,CCU,D,1218.0,0.0
AI0706,VTSCI,DIB,CCU,D,682.0,0.0
AI0706,VTSCJ,DIB,CCU,D,1019.0,0.0
AI0706,VTSCK,DIB,CCU,D,1109.0,0.0
AI0706,VTSCL,DIB,CCU,D,2372.0,0.0
AI0706,VTSCM,DIB,CCU,D,1298.0,0.0
AI0706,VTSCN,DIB,CCU,D,2347.0,0.0
AI0706,VTSCP,DIB,CCU,D,516.0,0.0
AI0709,VTSCA,CCU,DMU,D,1686.0,1149.0
AI0709,VTSCB,CCU,DMU,D,1956.0,616.0
AI0709,VTSCC,CCU,DMU,D,1721.0,133.0
AI0709,VTSCJ,CCU,DMU,D,661.0,237.0
AI0710,VTSCA,DMU,CCU,D,15.0,315.0
AI0710,VTSCB,DMU,CCU,D,14.0,218.0
AI0710,VTSCC,DMU,CCU,D,15.0,234.0
AI0710,VTSCJ,DMU,CCU,D,0.0,106.0
AI0711,VTSCA,CCU,AJL,D,2481.0,193.0
AI0711,VTSCB,CCU,AJL,D,1959.0,0.0
AI0711,VTSCC,CCU,AJL,D,6607.0,1413.0
AI0712,VTSCA,AJL,CCU,D,782.0,1983.0
AI0712,VTSCB,AJL,CCU,D,173.0,1690.0
AI0712,VTSCC,AJL,CCU,D,970.0,3572.0
AI0713,VTSCA,CCU,IMF,D,2730.0,431.0
AI0713,VTSCA,IMF,AJL,D,0.0,0.0
AI0713,VTSCB,CCU,IMF,D,1707.0,236.0
AI0713,VTSCJ,CCU,IMF,D,1912.0,77.0
AI0713,VTSCJ,IMF,AJL,D,264.0,0.0
AI0713,VTSCK,CCU,IMF,D,3347.0,248.0
AI0713,VTSCK,IMF,AJL,D,0.0,0.0
AI0713,VTSCL,CCU,IMF,D,2835.0,0.0
AI0713,VTSCL,IMF,AJL,D,0.0,0.0
AI0713,VTSCM,CCU,IMF,D,1656.0,36.0
AI0713,VTSCM,IMF,AJL,D,0.0,0.0
AI0713,VTSCN,CCU,IMF,D,2661.0,93.0
AI0713,VTSCN,IMF,AJL,D,457.0,0.0
AI0713,VTSCP,CCU,IMF,D,1752.0,127.0
AI0713,VTSCP,IMF,AJL,D,0.0,0.0
AI0713,VTSCV,CCU,IMF,D,1431.0,166.0
AI0714,VTSCA,AJL,IMF,D,0.0,0.0
AI0714,VTSCA,IMF,CCU,D,284.0,1193.0
AI0714,VTSCB,IMF,CCU,D,473.0,970.0
AI0714,VTSCJ,AJL,IMF,D,0.0,0.0
AI0714,VTSCJ,IMF,CCU,D,702.0,1087.0
AI0714,VTSCK,AJL,IMF,D,0.0,0.0
AI0714,VTSCK,IMF,CCU,D,352.0,1304.0
AI0714,VTSCL,AJL,IMF,D,0.0,0.0
AI0714,VTSCL,IMF,CCU,D,241.0,399.0
AI0714,VTSCM,AJL,IMF,D,0.0,0.0
AI0714,VTSCM,IMF,CCU,D,260.0,204.0
AI0714,VTSCN,AJL,IMF,D,0.0,0.0
AI0714,VTSCN,IMF,CCU,D,464.0,868.0
AI0714,VTSCP,AJL,IMF,D,0.0,0.0
AI0714,VTSCP,IMF,CCU,D,201.0,340.0
AI0714,VTSCV,IMF,CCU,D,113.0,450.0
AI0715,VTSCA,CCU,IMF,D,1239.0,489.0
AI0715,VTSCA,IMF,AJL,D,666.0,956.0
AI0715,VTSCB,AJL,CCU,D,225.0,1464.0
AI0715,VTSCB,CCU,IMF,D,4101.0,576.0
AI0715,VTSCB,IMF,AJL,D,2604.0,1531.0
AI0715,VTSCH,AJL,IMF,D,1062.0,707.0
AI0715,VTSCH,CCU,AJL,D,1393.0,189.0
AI0715,VTSCH,IMF,CCU,D,29.0,937.0
AI0715,VTSCI,AJL,IMF,D,310.0,612.0
AI0715,VTSCI,CCU,AJL,D,1133.0,151.0
AI0715,VTSCI,IMF,CCU,D,0.0,1113.0
AI0715,VTSCL,AJL,IMF,D,823.0,448.0
AI0715,VTSCL,CCU,AJL,D,1402.0,0.0
AI0715,VTSCL,IMF,CCU,D,25.0,696.0
AI0715,VTSCM,AJL,IMF,D,729.0,950.0
AI0715,VTSCM,CCU,AJL,D,990.0,254.0
AI0715,VTSCM,IMF,CCU,D,3.0,1007.0
AI0715,VTSCN,AJL,IMF,D,445.0,561.0
AI0715,VTSCN,CCU,AJL,D,992.0,490.0
AI0715,VTSCN,IMF,CCU,D,12.0,822.0
AI0721,VTSCA,CCU,IXB,D,28.0,0.0
AI0721,VTSCB,CCU,IXB,D,54.0,0.0
AI0721,VTSCC,CCU,IXB,D,134.0,0.0
AI0721,VTSCN,CCU,IXB,D,215.0,47.0
AI0722,VTSCA,IXB,CCU,D,0.0,0.0
AI0722,VTSCB,IXB,CCU,D,18.0,0.0
AI0722,VTSCC,IXB,CCU,D,1.0,0.0
AI0722,VTSCN,IXB,CCU,D,8.0,0.0
AI0723,VTSCA,CCU,IXB,D,0.0,0.0
AI0723,VTSCC,CCU,IXB,D,100.0,0.0
AI0724,VTSCA,IXB,CCU,D,0.0,0.0
AI0724,VTSCB,IXB,CCU,D,0.0,0.0
AI0724,VTSCC,IXB,CCU,D,0.0,0.0
AI0727,VTSCH,BLR,GAU,D,141.0,0.0
AI0727,VTSCK,BLR,GAU,D,304.0,0.0
AI0727,VTSCL,BLR,GAU,D,208.0,0.0
AI0727,VTSCN,BLR,GAU,D,19.0,0.0
AI0727,VTSCO,BLR,GAU,D,261.0,0.0
AI0728,VTSCH,GAU,BLR,D,0.0,0.0
AI0728,VTSCK,GAU,BLR,D,56.0,0.0
AI0728,VTSCL,GAU,BLR,D,0.0,0.0
AI0728,VTSCN,GAU,BLR,D,0.0,0.0
AI0728,VTSCO,GAU,BLR,D,0.0,0.0
AI0729,VTSCA,CCU,GAU,D,281.0,110.0
AI0729,VTSCB,CCU,GAU,D,3106.0,707.0
AI0729,VTSCC,CCU,GAU,D,10179.0,1241.0
AI0729,VTSCH,CCU,GAU,D,940.0,304.0
AI0729,VTSCJ,CCU,GAU,D,1743.0,80.0
AI0729,VTSCL,CCU,GAU,D,0.0,199.0
AI0729,VTSCN,CCU,GAU,D,4289.0,565.0
AI0729,VTSCO,CCU,GAU,D,1176.0,361.0
AI0729,VTSCP,CCU,GAU,D,1637.0,225.0
AI0730,VTSCA,GAU,CCU,D,0.0,0.0
AI0730,VTSCB,GAU,CCU,D,1570.0,0.0
AI0730,VTSCC,GAU,CCU,D,808.0,0.0
AI0730,VTSCH,GAU,CCU,D,321.0,0.0
AI0730,VTSCJ,GAU,CCU,D,11.0,0.0
AI0730,VTSCK,GAU,CCU,D,482.0,0.0
AI0730,VTSCL,GAU,CCU,D,3.0,0.0
AI0730,VTSCM,GAU,CCU,D,0.0,0.0
AI0730,VTSCN,GAU,CCU,D,0.0,0.0
AI0730,VTSCO,GAU,CCU,D,25.0,0.0
AI0730,VTSCP,GAU,CCU,D,0.0,0.0
AI0736,VTCIE,JAI,CCU,D,6.0,0.0
AI0736,VTCIM,JAI,CCU,D,0.0,0.0
AI0736,VTCIQ,JAI,CCU,D,0.0,0.0
AI0736,VTEXK,JAI,CCU,D,0.0,0.0
AI0736,VTEXO,JAI,CCU,D,0.0,0.0
AI0736,VTEXP,JAI,CCU,D,0.0,0.0
AI0736,VTEXQ,JAI,CCU,D,0.0,0.0
AI0736,VTEXS,JAI,CCU,D,0.0,0.0
AI0736,VTEXU,JAI,CCU,D,0.0,0.0
AI0737,VTCIE,CCU,JAI,D,0.0,0.0
AI0737,VTCIM,CCU,JAI,D,0.0,0.0
AI0737,VTCIQ,CCU,JAI,D,0.0,0.0
AI0737,VTEXK,CCU,JAI,D,0.0,0.0
AI0737,VTEXO,CCU,JAI,D,0.0,0.0
AI0737,VTEXP,CCU,JAI,D,0.0,0.0
AI0737,VTEXQ,CCU,JAI,D,0.0,0.0
AI0737,VTEXS,CCU,JAI,D,0.0,0.0
AI0738,VTCIF,BLR,BBI,D,17.0,0.0
AI0738,VTCIP,BLR,BBI,D,0.0,0.0
AI0738,VTCIQ,BLR,BBI,D,0.0,0.0
AI0738,VTEXF,BLR,BBI,D,0.0,0.0
AI0738,VTEXH,BLR,BBI,D,2369.0,0.0
AI0738,VTEXN,BLR,BBI,D,738.0,0.0
