Flight Number,Aircraft Registration Number,Departure Airport Code,Arrival Airport Code,Dom Intl Flag,Total Cargo Weight Leg (Kgs),Total Mail Weight Leg (Kgs)
AI0427,VTEXL,DEL,VNS,D,0.0,0.0
AI0427,VTEXN,DEL,VNS,D,0.0,0.0
AI0427,VTEXS,DEL,VNS,D,0.0,0.0
AI0427,VTEXT,DEL,VNS,D,0.0,0.0
AI0427,VTEXV,DEL,VNS,D,22.0,0.0
AI0427,VTSCN,DEL,VNS,D,0.0,0.0
AI0427,VTSCP,DEL,VNS,D,0.0,52.0
AI0428,VTCIO,VNS,DEL,D,0.0,0.0
AI0428,VTCIP,VNS,DEL,D,0.0,0.0
AI0428,VTCIQ,VNS,DEL,D,0.0,0.0
AI0428,VTESL,VNS,DEL,D,2.0,0.0
AI0428,VTEXG,VNS,DEL,D,0.0,0.0
AI0428,VTEXI,VNS,DEL,D,0.0,0.0
AI0428,VTEXJ,VNS,DEL,D,0.0,0.0
AI0428,VTEXL,VNS,DEL,D,0.0,0.0
AI0428,VTEXN,VNS,DEL,D,0.0,0.0
AI0428,VTEXS,VNS,DEL,D,0.0,0.0
AI0428,VTEXT,VNS,DEL,D,0.0,0.0
AI0428,VTEXV,VNS,DEL,D,0.0,0.0
AI0428,VTSCF,VNS,DEL,D,0.0,0.0
AI0428,VTSCN,VNS,DEL,D,0.0,0.0
AI0428,VTSCP,VNS,DEL,D,0.0,0.0
AI0429,VTPPA,DEL,MAA,D,3870.0,63.0
AI0429,VTPPA,MAA,CJB,D,292.0,27.0
AI0429,VTPPB,DEL,MAA,D,4493.0,26.0
AI0429,VTPPB,MAA,CJB,D,945.0,26.0
AI0429,VTPPD,DEL,MAA,D,6821.0,104.0
AI0429,VTPPD,MAA,CJB,D,1390.0,104.0
AI0429,VTPPE,DEL,MAA,D,4895.0,20.0
AI0429,VTPPE,MAA,CJB,D,349.0,20.0
AI0429,VTPPF,DEL,MAA,D,3907.0,29.0
AI0429,VTPPF,MAA,CJB,D,377.0,29.0
AI0429,VTPPG,DEL,MAA,D,4693.0,61.0
AI0429,VTPPG,MAA,CJB,D,704.0,35.0
AI0429,VTPPH,DEL,MAA,D,6882.0,157.0
AI0429,VTPPH,MAA,CJB,D,1209.0,99.0
AI0429,VTPPI,DEL,MAA,D,4147.0,37.0
AI0429,VTPPI,MAA,CJB,D,669.0,37.0
AI0429,VTPPJ,DEL,MAA,D,5745.0,210.0
AI0429,VTPPJ,MAA,CJB,D,2045.0,46.0
AI0429,VTPPK,DEL,MAA,D,3182.0,448.0
AI0429,VTPPK,MAA,CJB,D,572.0,24.0
AI0429,VTPPO,DEL,MAA,D,4291.0,185.0
AI0429,VTPPO,MAA,CJB,D,1332.0,64.0
AI0429,VTPPQ,DEL,MAA,D,7962.0,24.0
AI0429,VTPPQ,MAA,CJB,D,1791.0,24.0
AI0429,VTPPT,DEL,MAA,D,3372.0,8.0
AI0429,VTPPT,MAA,CJB,D,1947.0,8.0
AI0429,VTPPW,DEL,MAA,D,305.0,10.0
AI0429,VTPPW,MAA,CJB,D,165.0,10.0
AI0430,VTCID,MAA,DEL,D,3663.0,846.0
AI0430,VTCIE,MAA,DEL,D,130.0,214.0
AI0430,VTCIG,MAA,DEL,D,2434.0,834.0
AI0430,VTCIM,MAA,DEL,D,5.0,76.0
AI0430,VTCIN,MAA,DEL,D,735.0,692.0
AI0430,VTCIQ,MAA,DEL,D,0.0,0.0
AI0430,VTEDE,MAA,DEL,D,0.0,183.0
AI0430,VTEXD,MAA,DEL,D,0.0,25.0
AI0430,VTEXF,MAA,DEL,D,2424.0,271.0
AI0430,VTEXI,MAA,DEL,D,1496.0,1624.0
AI0430,VTEXJ,MAA,DEL,D,1563.0,1302.0
AI0430,VTEXK,MAA,DEL,D,0.0,498.0
AI0430,VTEXL,MAA,DEL,D,100.0,186.0
AI0430,VTEXM,MAA,DEL,D,2481.0,0.0
AI0430,VTEXO,MAA,DEL,D,755.0,470.0
AI0430,VTEXP,MAA,DEL,D,0.0,65.0
AI0430,VTEXS,MAA,DEL,D,100.0,36.0
AI0430,VTEXU,MAA,DEL,D,1053.0,383.0
AI0430,VTPPG,MAA,DEL,D,2849.0,508.0
AI0431,VTCID,DEL,LKO,D,0.0,259.0
AI0431,VTCIE,DEL,LKO,D,286.0,2470.0
AI0431,VTCIG,DEL,LKO,D,384.0,1377.0
AI0431,VTCIH,DEL,LKO,D,1481.0,176.0
AI0431,VTCIQ,DEL,LKO,D,129.0,477.0
AI0431,VTEDF,DEL,LKO,D,1.0,293.0
AI0431,VTESL,DEL,LKO,D,102.0,0.0
AI0431,VTEXF,DEL,LKO,D,0.0,259.0
AI0431,VTEXG,DEL,LKO,D,2.0,141.0
AI0431,VTEXJ,DEL,LKO,D,309.0,2213.0
AI0431,VTEXL,DEL,LKO,D,0.0,127.0
AI0431,VTEXN,DEL,LKO,D,9.0,268.0
AI0431,VTEXU,DEL,LKO,D,0.0,1994.0
AI0431,VTPPB,DEL,LKO,D,131.0,378.0
AI0431,VTPPI,DEL,LKO,D,617.0,292.0
AI0431,VTPPJ,DEL,LKO,D,0.0,0.0
AI0431,VTPPK,DEL,LKO,D,515.0,191.0
AI0431,VTPPQ,DEL,LKO,D,0.0,169.0
AI0432,VTCIE,LKO,DEL,D,123.0,0.0
AI0432,VTCIG,LKO,DEL,D,0.0,0.0
AI0432,VTCIH,LKO,DEL,D,1.0,0.0
AI0432,VTESL,LKO,DEL,D,0.0,0.0
AI0432,VTEXG,LKO,DEL,D,0.0,127.0
AI0432,VTEXJ,LKO,DEL,D,0.0,0.0
AI0432,VTEXL,LKO,DEL,D,140.0,0.0
AI0432,VTEXN,LKO,DEL,D,0.0,127.0
AI0432,VTPPI,LKO,DEL,D,0.0,209.0
AI0432,VTPPJ,LKO,DEL,D,0.0,0.0
AI0432,VTPPQ,LKO,DEL,D,39.0,0.0
AI0433,VTEDE,DEL,GAY,D,99.0,55.0
AI0433,VTEDE,GAY,VNS,D,99.0,55.0
AI0433,VTEDE,VNS,DEL,D,0.0,0.0
AI0433,VTEDF,DEL,GAY,D,0.0,0.0
AI0433,VTEDF,GAY,VNS,D,0.0,0.0
AI0433,VTEDF,VNS,DEL,D,0.0,0.0
AI0433,VTEXA,DEL,GAY,D,0.0,109.0
AI0433,VTEXA,GAY,VNS,D,0.0,109.0
AI0433,VTEXA,VNS,DEL,D,0.0,0.0
AI0433,VTEXB,DEL,GAY,D,0.0,73.0
AI0433,VTEXB,GAY,VNS,D,0.0,73.0
AI0433,VTEXB,VNS,DEL,D,5.0,0.0
AI0433,VTEXC,DEL,GAY,D,0.0,118.0
AI0433,VTEXC,GAY,VNS,D,0.0,118.0
AI0433,VTEXC,VNS,DEL,D,0.0,0.0
AI0433,VTEXD,DEL,GAY,D,0.0,68.0
AI0433,VTEXD,GAY,VNS,D,0.0,68.0
AI0433,VTEXD,VNS,DEL,D,0.0,0.0
AI0433,VTEXE,DEL,GAY,D,467.0,0.0
AI0433,VTEXE,GAY,VNS,D,393.0,0.0
AI0433,VTEXE,VNS,DEL,D,0.0,0.0
AI0433,VTSCF,DEL,GAY,D,45.0,67.0
AI0433,VTSCF,GAY,VNS,D,45.0,67.0
AI0433,VTSCF,VNS,DEL,D,0.0,0.0
AI0433,VTSCI,DEL,GAY,D,0.0,0.0
AI0433,VTSCI,GAY,VNS,D,0.0,0.0
AI0433,VTSCI,VNS,DEL,D,0.0,0.0
AI0433,VTSCK,DEL,GAY,D,0.0,49.0
AI0433,VTSCK,GAY,VNS,D,0.0,49.0
AI0433,VTSCK,VNS,DEL,D,0.0,0.0
AI0433,VTSCL,DEL,GAY,D,0.0,119.0
AI0433,VTSCL,GAY,VNS,D,0.0,119.0
AI0433,VTSCL,VNS,DEL,D,0.0,0.0
AI0433,VTSCM,DEL,GAY,D,0.0,12.0
AI0433,VTSCM,GAY,VNS,D,0.0,12.0
AI0433,VTSCM,VNS,DEL,D,0.0,0.0
AI0433,VTSCP,DEL,GAY,D,0.0,24.0
AI0433,VTSCP,GAY,VNS,D,0.0,24.0
AI0433,VTSCP,VNS,DEL,D,0.0,0.0
AI0433,VTSCW,DEL,GAY,D,83.0,18.0
AI0433,VTSCW,GAY,VNS,D,7.0,18.0
AI0433,VTSCW,VNS,DEL,D,0.0,0.0
AI0434,VTEXC,GAY,DEL,D,0.0,0.0
AI0435,VTCID,DEL,BHO,D,193.0,7.0
AI0435,VTCIN,DEL,BHO,D,111.0,34.0
AI0435,VTEDD,DEL,BHO,D,1554.0,416.0
AI0435,VTEDF,DEL,BHO,D,1081.0,2002.0
AI0435,VTESL,DEL,BHO,D,2728.0,171.0
AI0435,VTEXG,DEL,BHO,D,2206.0,2065.0
AI0435,VTEXI,DEL,BHO,D,415.0,1534.0
AI0435,VTEXL,DEL,BHO,D,1034.0,66.0
AI0435,VTPPA,DEL,BHO,D,2908.0,655.0
AI0435,VTPPD,DEL,BHO,D,575.0,559.0
AI0435,VTPPE,DEL,BHO,D,815.0,96.0
AI0435,VTPPF,DEL,BHO,D,137.0,47.0
AI0435,VTPPG,DEL,BHO,D,1776.0,4690.0
AI0435,VTPPH,DEL,BHO,D,1208.0,661.0
AI0435,VTPPI,DEL,BHO,D,875.0,148.0
AI0435,VTPPJ,DEL,BHO,D,689.0,71.0
AI0435,VTPPO,DEL,BHO,D,1702.0,278.0
AI0435,VTPPV,DEL,BHO,D,1238.0,770.0
AI0436,VTCID,BHO,DEL,D,0.0,0.0
AI0436,VTCIN,BHO,DEL,D,0.0,9.0
AI0436,VTEDD,BHO,DEL,D,0.0,139.0
AI0436,VTEDF,BHO,DEL,D,0.0,116.0
AI0436,VTEXG,BHO,DEL,D,0.0,242.0
AI0436,VTEXI,BHO,DEL,D,6.0,127.0
AI0436,VTEXL,BHO,DEL,D,12.0,18.0
AI0436,VTPPA,BHO,DEL,D,4.0,410.0
AI0436,VTPPB,BHO,DEL,D,0.0,100.0
AI0436,VTPPD,BHO,DEL,D,0.0,113.0
AI0436,VTPPE,BHO,DEL,D,0.0,164.0
AI0436,VTPPF,BHO,DEL,D,0.0,498.0
AI0436,VTPPG,BHO,DEL,D,0.0,469.0
AI0436,VTPPH,BHO,DEL,D,0.0,100.0
AI0436,VTPPI,BHO,DEL,D,0.0,294.0
AI0436,VTPPJ,BHO,DEL,D,0.0,117.0
AI0436,VTPPO,BHO,DEL,D,0.0,129.0
AI0436,VTPPT,BHO,DEL,D,0.0,0.0
AI0436,VTPPV,BHO,DEL,D,0.0,136.0
AI0437,VTCIE,DEL,BHO,D,2383.0,189.0
AI0437,VTCIG,DEL,BHO,D,1075.0,0.0
AI0437,VTCIM,DEL,BHO,D,551.0,521.0
AI0437,VTCIN,DEL,BHO,D,2225.0,292.0
AI0437,VTCIO,DEL,BHO,D,987.0,0.0
AI0437,VTCIQ,DEL,BHO,D,888.0,23.0
AI0437,VTEDD,DEL,BHO,D,20.0,36.0
AI0437,VTEDE,DEL,BHO,D,1048.0,474.0
AI0437,VTEXH,DEL,BHO,D,118.0,48.0
AI0437,VTEXI,DEL,BHO,D,1.0,36.0
AI0437,VTEXK,DEL,BHO,D,1079.0,514.0
AI0437,VTEXL,DEL,BHO,D,1566.0,556.0
AI0437,VTEXO,DEL,BHO,D,0.0,0.0
AI0437,VTEXU,DEL,BHO,D,963.0,17.0
AI0437,VTEXV,DEL,BHO,D,2064.0,245.0
AI0437,VTPPG,DEL,BHO,D,577.0,320.0
AI0437,VTPPV,DEL,BHO,D,1126.0,242.0
AI0437,VTSCJ,DEL,BHO,D,809.0,15.0
AI0437,VTSCK,DEL,BHO,D,2714.0,316.0
AI0437,VTSCN,DEL,BHO,D,20.0,10.0
AI0437,VTSCO,DEL,BHO,D,1888.0,213.0
AI0437,VTSCP,DEL,BHO,D,90.0,64.0
AI0438,VTCIE,BHO,DEL,D,261.0,454.0
AI0438,VTCIG,BHO,DEL,D,361.0,227.0
AI0438,VTCIM,BHO,DEL,D,103.0,54.0
AI0438,VTCIN,BHO,DEL,D,8.0,49.0
AI0438,VTCIO,BHO,DEL,D,128.0,143.0
AI0438,VTEDD,BHO,DEL,D,110.0,54.0
AI0438,VTEDE,BHO,DEL,D,85.0,57.0
AI0438,VTEXH,BHO,DEL,D,120.0,66.0
AI0438,VTEXI,BHO,DEL,D,203.0,248.0
AI0438,VTEXK,BHO,DEL,D,111.0,319.0
AI0438,VTEXL,BHO,DEL,D,195.0,225.0
AI0438,VTEXO,BHO,DEL,D,0.0,0.0
AI0438,VTEXU,BHO,DEL,D,1.0,89.0
AI0438,VTEXV,BHO,DEL,D,291.0,519.0
AI0438,VTPPG,BHO,DEL,D,2.0,152.0
AI0438,VTPPV,BHO,DEL,D,279.0,233.0
AI0438,VTSCJ,BHO,DEL,D,253.0,177.0
AI0438,VTSCK,BHO,DEL,D,2.0,111.0
AI0438,VTSCN,BHO,DEL,D,77.0,703.0
AI0438,VTSCO,BHO,DEL,D,212.0,138.0
AI0438,VTSCP,BHO,DEL,D,100.0,139.0
AI0439,VTCID,DEL,MAA,D,5897.0,65.0
AI0439,VTCIE,DEL,MAA,D,2000.0,0.0
AI0439,VTCIG,DEL,MAA,D,2800.0,0.0
AI0439,VTCIM,DEL,MAA,D,1106.0,182.0
AI0439,VTCIN,DEL,MAA,D,5519.0,0.0
AI0439,VTCIQ,DEL,MAA,D,0.0,0.0
AI0439,VTEDE,DEL,MAA,D,1657.0,137.0
AI0439,VTEXF,DEL,MAA,D,2432.0,0.0
AI0439,VTEXI,DEL,MAA,D,11851.0,662.0
AI0439,VTEXJ,DEL,MAA,D,8303.0,0.0
AI0439,VTEXK,DEL,MAA,D,3640.0,0.0
AI0439,VTEXL,DEL,MAA,D,3000.0,0.0
AI0439,VTEXM,DEL,MAA,D,2800.0,401.0
AI0439,VTEXO,DEL,MAA,D,3450.0,0.0
AI0439,VTEXP,DEL,MAA,D,907.0,0.0
AI0439,VTEXS,DEL,MAA,D,2312.0,0.0
AI0439,VTEXU,DEL,MAA,D,3900.0,221.0
AI0439,VTPPG,DEL,MAA,D,3719.0,0.0
AI0440,VTPPA,MAA,DEL,D,4368.0,268.0
AI0440,VTPPB,MAA,DEL,D,7915.0,336.0
AI0440,VTPPD,MAA,DEL,D,5314.0,393.0
AI0440,VTPPE,MAA,DEL,D,5587.0,681.0
AI0440,VTPPF,MAA,DEL,D,6851.0,578.0
AI0440,VTPPG,MAA,DEL,D,6737.0,326.0
AI0440,VTPPH,MAA,DEL,D,7492.0,425.0
AI0440,VTPPI,MAA,DEL,D,5637.0,507.0
AI0440,VTPPJ,MAA,DEL,D,7136.0,368.0
AI0440,VTPPK,MAA,DEL,D,338.0,16.0
AI0440,VTPPO,MAA,DEL,D,4701.0,580.0
AI0440,VTPPQ,MAA,DEL,D,3010.0,233.0
AI0440,VTPPT,MAA,DEL,D,5652.0,457.0
AI0440,VTPPW,MAA,DEL,D,509.0,10.0
AI0441,VTCIH,DEL,IXU,D,882.0,398.0
AI0441,VTCIH,IXU,BOM,D,597.0,0.0
AI0441,VTCIO,DEL,IXU,D,1392.0,86.0
AI0441,VTCIO,IXU,BOM,D,193.0,7.0
AI0441,VTCIP,DEL,IXU,D,1132.0,188.0
AI0441,VTCIP,IXU,BOM,D,204.0,11.0
AI0441,VTEXP,DEL,IXU,D,361.0,163.0
AI0441,VTEXP,IXU,BOM,D,255.0,0.0
AI0441,VTEXT,DEL,IXU,D,1142.0,250.0
AI0441,VTEXT,IXU,BOM,D,13.0,8.0
AI0441,VTEXU,DEL,IXU,D,537.0,259.0
AI0441,VTEXU,IXU,BOM,D,406.0,0.0
AI0441,VTSCF,DEL,IXU,D,799.0,161.0
AI0441,VTSCF,IXU,BOM,D,661.0,15.0
AI0441,VTSCI,DEL,IXU,D,432.0,151.0
AI0441,VTSCI,IXU,BOM,D,300.0,8.0
AI0441,VTSCJ,DEL,IXU,D,1905.0,230.0
AI0441,VTSCJ,IXU,BOM,D,143.0,0.0
AI0441,VTSCK,DEL,IXU,D,1192.0,176.0
AI0441,VTSCK,IXU,BOM,D,1133.0,10.0
AI0441,VTSCL,DEL,IXU,D,2546.0,409.0
AI0441,VTSCL,IXU,BOM,D,304.0,9.0
AI0441,VTSCM,DEL,IXU,D,3217.0,593.0
AI0441,VTSCM,IXU,BOM,D,1249.0,34.0
AI0441,VTSCN,DEL,IXU,D,2409.0,286.0
AI0441,VTSCN,IXU,BOM,D,1024.0,42.0
AI0441,VTSCO,DEL,IXU,D,435.0,161.0
AI0441,VTSCO,IXU,BOM,D,54.0,0.0
AI0441,VTSCP,DEL,IXU,D,3235.0,988.0
AI0441,VTSCP,IXU,BOM,D,649.0,39.0
AI0441,VTSCQ,DEL,IXU,D,2802.0,306.0
AI0441,VTSCQ,IXU,BOM,D,284.0,31.0
AI0441,VTSCW,DEL,IXU,D,828.0,166.0
AI0441,VTSCW,IXU,BOM,D,505.0,22.0
AI0442,VTCIE,BOM,IXU,D,393.0,1115.0
AI0442,VTCIE,IXU,DEL,D,9315.0,11.0
AI0442,VTCIH,BOM,IXU,D,0.0,167.0
AI0442,VTCIH,IXU,DEL,D,3054.0,9.0
AI0442,VTCIN,BOM,IXU,D,204.0,1053.0
AI0442,VTCIN,IXU,DEL,D,4097.0,8.0
AI0442,VTCIQ,BOM,IXU,D,461.0,649.0
AI0442,VTCIQ,IXU,DEL,D,4546.0,23.0
AI0442,VTEDE,BOM,IXU,D,223.0,451.0
AI0442,VTEDE,IXU,DEL,D,1523.0,14.0
AI0442,VTEXG,BOM,IXU,D,87.0,470.0
AI0442,VTEXG,IXU,DEL,D,2207.0,9.0
AI0442,VTEXI,BOM,IXU,D,79.0,483.0
AI0442,VTEXI,IXU,DEL,D,2352.0,8.0
AI0442,VTEXK,BOM,IXU,D,13.0,1026.0
AI0442,VTEXK,IXU,DEL,D,5883.0,25.0
AI0442,VTEXL,BOM,IXU,D,101.0,910.0
AI0442,VTEXL,IXU,DEL,D,3240.0,27.0
AI0442,VTEXP,BOM,IXU,D,43.0,424.0
AI0442,VTEXP,IXU,DEL,D,1548.0,16.0
AI0442,VTEXQ,BOM,IXU,D,368.0,886.0
AI0442,VTEXQ,IXU,DEL,D,5102.0,31.0
AI0442,VTEXS,BOM,IXU,D,10.0,564.0
AI0442,VTEXS,IXU,DEL,D,1335.0,170.0
AI0442,VTEXV,BOM,IXU,D,527.0,1316.0
AI0442,VTEXV,IXU,DEL,D,5519.0,25.0
AI0442,VTPPO,BOM,IXU,D,1.0,535.0
AI0442,VTPPO,IXU,DEL,D,3934.0,6.0
AI0442,VTSCF,BOM,IXU,D,353.0,278.0
AI0442,VTSCF,IXU,DEL,D,2068.0,5.0
AI0442,VTSCJ,BOM,IXU,D,210.0,150.0
AI0442,VTSCJ,IXU,DEL,D,2399.0,3.0
AI0442,VTSCK,BOM,IXU,D,76.0,567.0
AI0442,VTSCK,IXU,DEL,D,2219.0,13.0
AI0442,VTSCL,BOM,IXU,D,0.0,497.0
AI0442,VTSCL,IXU,DEL,D,2754.0,20.0
AI0442,VTSCO,BOM,IXU,D,0.0,655.0
AI0442,VTSCO,IXU,DEL,D,2503.0,16.0
AI0442,VTSCW,BOM,IXU,D,1.0,442.0
AI0442,VTSCW,IXU,DEL,D,1673.0,8.0
AI0443,VTCID,DEL,IXC,D,0.0,0.0
AI0443,VTCIG,DEL,IXC,D,35.0,0.0
AI0443,VTCIM,DEL,IXC,D,5.0,0.0
AI0443,VTCIQ,DEL,IXC,D,3.0,0.0
AI0443,VTEDD,DEL,IXC,D,72.0,0.0
AI0443,VTEDE,DEL,IXC,D,158.0,0.0
AI0443,VTEXG,DEL,IXC,D,55.0,0.0
AI0443,VTEXH,DEL,IXC,D,6.0,0.0
AI0443,VTEXI,DEL,IXC,D,166.0,0.0
AI0443,VTEXL,DEL,IXC,D,0.0,0.0
AI0443,VTEXO,DEL,IXC,D,64.0,0.0
AI0443,VTEXU,DEL,IXC,D,6.0,0.0
AI0443,VTEXV,DEL,IXC,D,19.0,0.0
AI0443,VTPPK,DEL,IXC,D,0.0,0.0
AI0443,VTPPQ,DEL,IXC,D,56.0,0.0
AI0443,VTSCM,DEL,IXC,D,36.0,0.0
AI0443,VTSCP,DEL,IXC,D,7.0,0.0
AI0444,VTCID,IXC,DEL,D,0.0,0.0
AI0444,VTCIG,IXC,DEL,D,0.0,0.0
AI0444,VTCIM,IXC,DEL,D,0.0,0.0
AI0444,VTCIQ,IXC,DEL,D,0.0,0.0
AI0444,VTEDD,IXC,DEL,D,15.0,0.0
AI0444,VTEDE,IXC,DEL,D,0.0,0.0
AI0444,VTEXH,IXC,DEL,D,46.0,0.0
AI0444,VTEXI,IXC,DEL,D,0.0,0.0
AI0444,VTEXL,IXC,DEL,D,0.0,0.0
AI0444,VTEXO,ATQ,DEL,D,0.0,0.0
AI0444,VTEXO,IXC,DEL,D,0.0,0.0
AI0444,VTEXU,IXC,DEL,D,0.0,0.0
AI0444,VTEXV,IXC,DEL,D,0.0,0.0
AI0444,VTPPK,ATQ,DEL,D,0.0,0.0
AI0444,VTPPQ,IXC,DEL,D,0.0,0.0
AI0444,VTSCM,IXC,DEL,D,0.0,0.0
AI0444,VTSCP,IXC,DEL,D,0.0,0.0
AI0445,VTEXO,DEL,IXL,D,850.0,668.0
AI0445,VTSCF,DEL,IXL,D,2191.0,432.0
AI0445,VTSCJ,DEL,IXL,D,7902.0,2195.0
AI0445,VTSCK,DEL,IXL,D,1100.0,5.0
AI0445,VTSCN,DEL,IXL,D,1499.0,0.0
AI0445,VTSCO,DEL,IXL,D,14182.0,3464.0
AI0445,VTSCP,DEL,IXL,D,3012.0,628.0
AI0446,VTEXO,IXL,DEL,D,7.0,288.0
AI0446,VTSCF,IXL,DEL,D,51.0,309.0
AI0446,VTSCJ,IXL,DEL,D,280.0,1778.0
AI0446,VTSCK,IXL,DEL,D,1.0,156.0
AI0446,VTSCN,IXL,DEL,D,3.0,246.0
AI0446,VTSCO,IXL,DEL,D,674.0,2662.0
AI0446,VTSCP,IXL,DEL,D,216.0,1084.0
AI0447,VTEXO,SXR,IXL,D,2803.0,0.0
AI0447,VTSCJ,SXR,IXL,D,119.0,0.0
AI0447,VTSCO,SXR,IXL,D,4100.0,0.0
AI0447,VTSCP,SXR,IXL,D,2900.0,0.0
AI0448,VTEXO,IXL,SXR,D,549.0,7.0
AI0448,VTSCJ,IXL,SXR,D,371.0,45.0
AI0448,VTSCO,IXL,SXR,D,660.0,63.0
AI0448,VTSCP,IXL,SXR,D,483.0,0.0
AI0449,VTSCF,IXL,IXJ,D,45.0,17.0
AI0449,VTSCJ,IXL,IXJ,D,3.0,67.0
AI0449,VTSCK,IXL,IXJ,D,0.0,20.0
AI0449,VTSCO,IXL,IXJ,D,2.0,92.0
AI0450,VTSCF,IXJ,IXL,D,1550.0,0.0
AI0450,VTSCJ,IXJ,IXL,D,4821.0,0.0
AI0450,VTSCK,IXJ,IXL,D,0.0,0.0
AI0450,VTSCO,IXJ,IXL,D,5374.0,0.0
AI0451,VTPPA,DEL,VTZ,D,3641.0,1417.0
AI0451,VTPPB,DEL,VTZ,D,828.0,311.0
AI0451,VTPPD,DEL,VTZ,D,113.0,68.0
AI0451,VTPPE,DEL,VTZ,D,437.0,83.0
AI0451,VTPPF,DEL,VTZ,D,684.0,90.0
AI0451,VTPPG,DEL,VTZ,D,1556.0,186.0
AI0451,VTPPI,DEL,VTZ,D,240.0,97.0
AI0451,VTPPJ,DEL,VTZ,D,160.0,65.0
AI0451,VTPPK,DEL,VTZ,D,1585.0,416.0
AI0451,VTPPO,DEL,VTZ,D,504.0,194.0
AI0451,VTPPQ,DEL,VTZ,D,946.0,122.0
AI0451,VTPPT,DEL,VTZ,D,384.0,159.0
AI0452,VTPPA,VTZ,DEL,D,13.0,184.0
AI0452,VTPPB,VTZ,DEL,D,0.0,14.0
AI0452,VTPPD,VTZ,DEL,D,101.0,45.0
AI0452,VTPPE,VTZ,DEL,D,0.0,50.0
AI0452,VTPPF,VTZ,DEL,D,13.0,36.0
AI0452,VTPPG,VTZ,DEL,D,120.0,129.0
AI0452,VTPPH,VTZ,DEL,D,34.0,52.0
AI0452,VTPPI,VTZ,DEL,D,28.0,46.0
AI0452,VTPPJ,VTZ,DEL,D,13.0,56.0
AI0452,VTPPK,VTZ,DEL,D,25.0,216.0
AI0452,VTPPO,VTZ,DEL,D,103.0,47.0
AI0452,VTPPQ,VTZ,DEL,D,0.0,40.0
AI0452,VTPPT,VTZ,DEL,D,0.0,96.0
AI0453,VTALH,DEL,ATQ,D,640.0,0.0
AI0453,VTANZ,DEL,ATQ,D,682.0,0.0
AI0453,VTCIE,DEL,ATQ,D,1336.0,104.0
AI0453,VTCIF,DEL,ATQ,D,851.0,30.0
AI0453,VTCIN,DEL,ATQ,D,510.0,8.0
AI0453,VTCIO,DEL,ATQ,D,580.0,40.0
AI0453,VTCIQ,DEL,ATQ,D,940.0,2.0
AI0453,VTEDD,DEL,ATQ,D,316.0,40.0
AI0453,VTEDE,DEL,ATQ,D,588.0,236.0
AI0453,VTEDF,DEL,ATQ,D,280.0,6.0
AI0453,VTEXF,DEL,ATQ,D,437.0,26.0
AI0453,VTEXI,DEL,ATQ,D,783.0,60.0
AI0453,VTEXK,DEL,ATQ,D,455.0,129.0
AI0453,VTEXL,DEL,ATQ,D,367.0,4.0
AI0453,VTEXN,DEL,ATQ,D,413.0,65.0
AI0453,VTEXQ,DEL,ATQ,D,438.0,20.0
AI0453,VTEXS,DEL,ATQ,D,270.0,15.0
AI0453,VTNAA,DEL,ATQ,D,580.0,0.0
AI0453,VTPPA,DEL,ATQ,D,361.0,35.0
AI0453,VTPPD,DEL,ATQ,D,477.0,0.0
AI0453,VTPPJ,DEL,ATQ,D,1287.0,7.0
AI0454,VTALH,ATQ,DEL,D,0.0,0.0
AI0454,VTANZ,ATQ,DEL,D,0.0,0.0
AI0454,VTCIE,ATQ,DEL,D,0.0,0.0
AI0454,VTCIF,ATQ,DEL,D,0.0,0.0
AI0454,VTCIN,ATQ,DEL,D,0.0,0.0
AI0454,VTCIO,ATQ,DEL,D,0.0,0.0
AI0454,VTCIQ,ATQ,DEL,D,0.0,0.0
AI0454,VTEDD,ATQ,DEL,D,0.0,0.0
AI0454,VTEDE,ATQ,DEL,D,0.0,0.0
AI0454,VTEDF,ATQ,DEL,D,0.0,0.0
AI0454,VTEXF,ATQ,DEL,D,0.0,0.0
AI0454,VTEXI,ATQ,DEL,D,0.0,0.0
AI0454,VTEXK,ATQ,DEL,D,1.0,0.0
AI0454,VTEXL,ATQ,DEL,D,0.0,0.0
AI0454,VTEXN,ATQ,DEL,D,0.0,0.0
AI0454,VTEXQ,ATQ,DEL,D,0.0,0.0
AI0454,VTEXS,ATQ,DEL,D,0.0,0.0
AI0454,VTNAA,ATQ,DEL,D,0.0,0.0
AI0454,VTPPA,ATQ,DEL,D,0.0,0.0
AI0454,VTPPD,ATQ,DEL,D,0.0,0.0
AI0454,VTPPE,ATQ,DEL,D,0.0,0.0
AI0454,VTPPJ,ATQ,DEL,D,0.0,0.0
AI0455,VTSCJ,DEL,NDC,D,10.0,0.0
AI0455,VTSCK,DEL,NDC,D,12.0,0.0
AI0455,VTSCM,DEL,NDC,D,0.0,0.0
AI0455,VTSCN,DEL,NDC,D,0.0,0.0
AI0455,VTSCO,DEL,NDC,D,85.0,0.0
AI0455,VTSCP,DEL,NDC,D,0.0,0.0
AI0455,VTSCQ,DEL,NDC,D,0.0,0.0
AI0456,VTEXH,NDC,DEL,D,0.0,0.0
AI0456,VTSCJ,NDC,DEL,D,0.0,0.0
AI0456,VTSCM,NDC,DEL,D,0.0,0.0
AI0456,VTSCN,NDC,DEL,D,0.0,0.0
